Date,Open,High,Low,Close,Adj Close,Volume
2019-10-30,1452.842896,1459.179443,1365.363281,1423.006836,1423.006836,17731403249
2019-10-31,1423.882446,1447.738281,1387.686157,1419.616577,1419.616577,17761030647
2019-11-01,1419.182251,1424.023193,1402.224854,1415.620361,1415.620361,14026266748
2019-11-02,1415.478149,1438.558228,1404.236206,1429.271118,1429.271118,19315305643
2019-11-03,1429.464966,1440.952393,1402.602173,1424.972900,1424.972900,18164496304
2019-11-04,1426.411621,1482.267212,1423.427124,1468.021118,1468.021118,20989120586
2019-11-05,1468.267212,1481.052612,1445.042725,1466.736938,1466.736938,18661677966
2019-11-06,1466.189453,1483.753052,1437.492310,1478.280640,1478.280640,17148201874
2019-11-07,1478.071777,1489.063477,1435.606201,1466.902832,1466.902832,15772692293
2019-11-08,1470.177612,1470.177612,1389.080688,1405.468262,1405.468262,13175912049
2019-11-09,1404.611206,1426.439575,1399.019897,1408.656982,1408.656982,12620353530
2019-11-10,1408.457153,1472.594360,1408.088501,1461.797119,1461.797119,17108586504
2019-11-11,1461.661011,1472.756714,1423.624756,1440.898560,1440.898560,14990341079
2019-11-12,1441.455933,1497.713135,1438.986328,1497.355835,1497.355835,16342996588
2019-11-13,1498.143921,1559.129028,1486.623169,1533.250244,1533.250244,18203541852
2019-11-14,1535.481445,1552.149780,1509.989868,1530.331055,1530.331055,17127300544
2019-11-15,1528.677368,1532.505493,1445.792847,1455.352783,1455.352783,16155897049
2019-11-16,1455.437500,1478.126343,1439.606934,1453.261963,1453.261963,15119453026
2019-11-17,1452.852051,1477.441772,1435.193848,1451.576782,1451.576782,16118774778
2019-11-18,1457.509399,1466.814941,1362.281372,1389.754028,1389.754028,16143041423
2019-11-19,1389.393799,1412.420776,1317.701050,1344.037720,1344.037720,14869719173
2019-11-20,1344.328491,1358.516602,1281.380615,1304.373047,1304.373047,15080014786
2019-11-21,1303.685547,1305.471558,1192.482666,1208.293945,1208.293945,16389953018
2019-11-22,1208.343994,1239.221802,1053.352173,1118.651001,1118.651001,24514033670
2019-11-23,1118.617188,1182.150513,1087.765259,1178.798706,1178.798706,18376109401
2019-11-24,1177.304810,1183.954590,1096.919312,1096.919312,1096.919312,16682263796
2019-11-25,1097.404175,1128.137085,1016.862976,1094.508057,1094.508057,17385420043
2019-11-26,1094.878296,1136.781128,1091.484253,1109.242188,1109.242188,14708691128
2019-11-27,1106.670044,1153.707886,1066.464966,1146.811523,1146.811523,18167257042
2019-11-28,1146.645996,1156.858521,1119.775024,1122.249512,1122.249512,13919087777
2019-11-29,1121.881470,1172.715698,1119.583496,1167.674683,1167.674683,17943826634
2019-11-30,1166.971069,1174.663086,1114.995972,1127.682373,1127.682373,15314322108
2019-12-01,1129.636230,1129.636230,1080.201416,1111.886475,1111.886475,14584828233
2019-12-02,1112.821289,1126.871948,1085.599365,1088.268555,1088.268555,14384968337
2019-12-03,1088.268555,1115.786377,1077.785767,1098.552490,1098.552490,15781100873
2019-12-04,1101.341919,1121.947510,1076.396973,1092.367188,1092.367188,16986439831
2019-12-05,1090.954468,1146.253540,1069.218628,1125.387817,1125.387817,18235060216
2019-12-06,1125.699097,1129.646362,1103.507080,1120.168457,1120.168457,16875577929
2019-12-07,1119.675171,1129.956299,1114.549683,1117.016235,1117.016235,17303297027
2019-12-08,1116.712524,1130.159424,1105.768555,1117.482422,1117.482422,15949768292
2019-12-09,1116.883423,1130.026855,1090.174316,1096.382690,1096.382690,14900538032
2019-12-10,1095.694214,1097.916504,1047.452393,1059.569580,1059.569580,13643398768
2019-12-11,1058.766602,1070.325928,1040.111328,1048.678345,1048.678345,12090026949
2019-12-12,1048.329590,1054.986694,1030.006104,1045.716431,1045.716431,11712084835
2019-12-13,1045.652222,1061.227539,1041.775391,1051.770996,1051.770996,12545705730
2019-12-14,1052.088623,1061.214111,1015.902588,1025.352295,1025.352295,12235838731
2019-12-15,1025.880127,1029.921875,1003.012756,1024.282104,1024.282104,11852065285
2019-12-16,1024.161621,1026.766724,954.427063,961.368774,961.368774,12688374751
2019-12-17,961.134399,962.879639,865.450562,879.906250,879.906250,13283256685
2019-12-18,879.533813,966.063843,872.793030,961.002197,961.002197,16663493957
2019-12-19,963.342468,978.724487,923.222412,957.765686,957.765686,12463071837
2019-12-20,958.742432,965.839966,941.807556,964.875610,964.875610,14494422619
2019-12-21,964.684509,965.761475,947.685486,951.358154,951.358154,13709941217
2019-12-22,952.039795,984.869385,950.482117,983.731995,983.731995,14512368442
2019-12-23,981.926392,995.757813,947.628601,952.151917,952.151917,11331632624
2019-12-24,953.032104,980.922424,949.088806,958.060059,958.060059,12639556975
2019-12-25,959.092285,960.309570,930.349304,938.838989,938.838989,10882692656
2019-12-26,938.979004,964.224060,937.549438,941.786316,941.786316,11241328341
2019-12-27,941.786316,960.574219,935.573547,954.465637,954.465637,11743637072
2019-12-28,953.800659,985.237427,952.481018,978.943665,978.943665,14108781317
2019-12-29,978.330750,1016.101746,974.723083,1010.760742,1010.760742,16097444661
2019-12-30,1011.124146,1032.542114,993.141174,994.759460,994.759460,13356872874
2019-12-31,995.090698,1005.138000,972.441284,978.794617,978.794617,11855805784
2020-01-01,979.031311,988.588013,973.484680,975.045959,975.045959,12321069531
2020-01-02,975.690002,978.062622,926.841064,929.483704,929.483704,11157535819
2020-01-03,930.077209,988.667847,928.451843,980.287659,980.287659,12463727252
2020-01-04,980.789307,999.050476,973.079712,996.868774,996.868774,13077033844
2020-01-05,996.641113,1034.133545,996.512451,1012.658142,1012.658142,14535920884
2020-01-06,1012.674072,1077.207886,1012.674072,1073.922607,1073.922607,16139948209
2020-01-07,1074.525757,1086.664307,1046.499390,1080.163208,1080.163208,13813866029
2020-01-08,1081.099731,1095.084961,1023.887451,1043.334351,1043.334351,13119952995
2020-01-09,1042.353271,1043.706665,1018.405884,1032.224121,1032.224121,12081974503
2020-01-10,1030.807007,1066.830688,1007.034424,1066.698364,1066.698364,14210486577
2020-01-11,1066.354736,1082.164307,1049.209595,1060.598755,1060.598755,14310141159
2020-01-12,1060.589722,1098.349487,1055.174683,1087.290405,1087.290405,16402948930
2020-01-13,1087.302979,1089.457031,1062.322388,1077.008301,1077.008301,14979374412
2020-01-14,1076.160645,1189.744263,1074.683350,1178.045532,1178.045532,21208134099
2020-01-15,1176.468628,1281.785889,1162.592407,1248.618896,1248.618896,26932167130
2020-01-16,1248.024170,1249.103760,1166.152588,1211.704956,1211.704956,18478499396
2020-01-17,1214.248901,1303.791016,1212.555420,1288.391602,1288.391602,24668444878
2020-01-18,1287.997192,1301.128418,1247.183350,1266.277222,1266.277222,18280797749
2020-01-19,1266.779419,1309.886353,1196.452148,1234.062866,1234.062866,18919246391
2020-01-20,1235.716187,1246.973633,1198.465942,1230.761597,1230.761597,17413377567
2020-01-21,1230.932739,1293.478638,1222.341797,1290.327271,1290.327271,21063744858
2020-01-22,1290.082886,1306.830200,1251.924805,1265.634277,1265.634277,16898087234
2020-01-23,1266.558228,1266.960571,1197.618286,1214.153564,1214.153564,15764826273
2020-01-24,1214.859985,1239.713745,1176.135864,1215.915039,1215.915039,15216697327
2020-01-25,1216.057861,1220.308960,1184.234863,1210.829224,1210.829224,14858237077
2020-01-26,1210.631348,1247.805786,1203.531128,1243.842896,1243.842896,17735140746
2020-01-27,1244.168335,1278.491455,1234.260742,1264.046265,1264.046265,16260912958
2020-01-28,1263.488037,1294.417969,1248.268311,1290.529541,1290.529541,18350064828
2020-01-29,1287.046509,1312.387939,1275.290649,1277.359985,1277.359985,15807625629
2020-01-30,1277.888062,1336.725952,1265.476685,1330.515503,1330.515503,18943612687
2020-01-31,1330.507935,1345.856934,1274.609863,1302.066895,1302.066895,17519823393
2020-02-01,1301.482178,1327.747070,1291.772583,1302.591675,1302.591675,17049789186
2020-02-02,1301.465088,1341.983154,1279.623901,1319.026733,1319.026733,18318690527
2020-02-03,1319.205200,1344.351807,1301.182251,1316.839355,1316.839355,16244003121
2020-02-04,1317.079834,1326.315674,1275.558594,1292.592529,1292.592529,15184384010
2020-02-05,1293.868042,1381.595459,1292.111450,1367.919312,1367.919312,21462823887
2020-02-06,1368.916626,1480.730835,1359.053467,1468.504028,1468.504028,28143630355
2020-02-07,1467.635620,1605.114136,1459.404907,1577.804443,1577.804443,34723124675
2020-02-08,1577.498657,1585.174072,1500.256226,1557.791504,1557.791504,26894870598
2020-02-09,1555.992310,1738.445923,1555.400757,1738.445923,1738.445923,37450292272
2020-02-10,1740.885498,1842.733276,1679.794067,1798.078613,1798.078613,52059652070
2020-02-11,1801.165161,1832.228516,1723.267090,1827.569824,1827.569824,40434875914
2020-02-12,1828.967529,1916.472900,1810.190063,1887.241699,1887.241699,35106034676
2020-02-13,1887.009033,1933.650879,1765.465576,1813.332153,1813.332153,33073094790
2020-02-14,1812.929321,1893.840332,1794.968750,1880.939941,1880.939941,33727414919
2020-02-15,1881.191284,1891.050415,1695.640259,1727.349609,1727.349609,32534705193
2020-02-16,1732.957397,1803.357544,1581.969727,1678.502930,1678.502930,33705828762
2020-02-17,1675.319946,1680.612061,1548.637451,1680.612061,1680.612061,29884157057
2020-02-18,1678.486450,1739.504272,1634.004883,1722.204590,1722.204590,28110687884
2020-02-19,1723.392090,1741.619019,1591.145386,1599.624268,1599.624268,21362001097
2020-02-20,1600.805420,1622.736816,1533.585938,1597.875488,1597.875488,25780971690
2020-02-21,1595.323608,1635.295044,1572.468018,1594.815308,1594.815308,28480486922
2020-02-22,1595.381348,1604.434692,1558.074707,1579.259277,1579.259277,23636200383
2020-02-23,1579.942627,1651.213745,1579.942627,1641.047607,1641.047607,31560064043
2020-02-24,1640.763550,1670.885376,1558.141113,1588.261597,1588.261597,25767724848
2020-02-25,1595.497925,1595.497925,1451.968872,1462.216797,1462.216797,25601061315
2020-02-26,1463.463379,1474.964111,1299.383179,1347.395996,1347.395996,31816453541
2020-02-27,1346.624023,1402.623535,1277.519653,1370.973511,1370.973511,29114381065
2020-02-28,1367.415283,1414.679321,1306.574463,1360.848022,1360.848022,33304088256
2020-02-29,1367.546387,1456.695679,1362.360596,1413.481812,1413.481812,42166032741
2020-03-01,1412.797852,1447.434692,1335.514282,1368.671265,1368.671265,27492403152
2020-03-02,1374.057495,1451.968018,1355.576904,1435.013794,1435.013794,31051605567
2020-03-03,1433.099121,1491.522949,1412.551636,1441.870483,1441.870483,26114715995
2020-03-04,1443.801392,1487.334106,1438.909668,1466.900513,1466.900513,26744690365
2020-03-05,1467.141724,1574.306519,1466.646606,1536.346558,1536.346558,31374074901
2020-03-06,1538.192505,1605.858643,1535.004272,1575.276978,1575.276978,33238027851
2020-03-07,1574.813965,1585.567139,1469.269165,1493.395020,1493.395020,24954913295
2020-03-08,1495.799561,1501.296631,1254.801880,1256.143921,1256.143921,27038216328
2020-03-09,1256.451538,1298.345947,1167.707886,1233.418457,1233.418457,31087136252
2020-03-10,1234.217773,1287.573730,1216.816895,1252.637695,1252.637695,26744183514
2020-03-11,1253.263794,1258.227905,1152.568726,1225.731201,1225.731201,21390844621
2020-03-12,1225.840332,1232.211182,708.415100,714.603699,714.603699,33097604420
2020-03-13,708.704895,840.346924,515.813110,801.202087,801.202087,50376675225
2020-03-14,801.346008,834.758667,737.130737,749.977478,749.977478,22331404243
2020-03-15,749.401611,826.073425,740.847717,771.489075,771.489075,24849512657
2020-03-16,770.738831,771.787964,642.303528,697.439880,697.439880,23401958870
2020-03-17,695.906860,773.289917,693.171265,745.961853,745.961853,21362920289
2020-03-18,742.927246,768.881714,724.013489,758.758179,758.758179,19835858212
2020-03-19,758.702881,947.123718,758.702881,922.940186,922.940186,30630344788
2020-03-20,922.999268,1024.236938,812.282288,898.083923,898.083923,32814871306
2020-03-21,899.984863,931.134888,858.196594,911.856628,911.856628,29203525224
2020-03-22,913.576721,937.148499,841.387268,842.856567,842.856567,23315940271
2020-03-23,842.856567,928.416260,831.232544,927.865540,927.865540,27490183602
2020-03-24,927.764771,956.558655,905.024719,942.009033,942.009033,25334674467
2020-03-25,942.204468,959.791138,919.154846,934.748840,934.748840,21911575167
2020-03-26,934.865112,987.700500,925.816589,987.700500,987.700500,22359450172
2020-03-27,987.993103,992.353882,936.511536,937.691345,937.691345,19747067412
2020-03-28,938.482605,938.487671,884.664917,912.971497,912.971497,19172888006
2020-03-29,912.610107,919.527588,858.608276,862.626831,862.626831,16500806690
2020-03-30,861.206970,933.303040,856.172607,926.550903,926.550903,23047648486
2020-03-31,926.232117,960.480164,922.387756,947.835205,947.835205,28067263432
2020-04-01,947.835205,975.828430,923.510315,975.828430,975.828430,25443629398
2020-04-02,974.561829,1033.688232,963.493835,995.312012,995.312012,30361612467
2020-04-03,993.909424,1034.561768,994.019775,1021.965271,1021.965271,31059132300
2020-04-04,1021.965271,1070.690918,1010.482666,1056.470459,1056.470459,31839977655
2020-04-05,1055.814819,1067.386597,1029.419189,1047.088989,1047.088989,30416276438
2020-04-06,1046.853882,1148.530396,1045.650513,1146.045044,1146.045044,37365535011
2020-04-07,1145.010742,1166.588135,1086.237305,1110.585693,1110.585693,34253314369
2020-04-08,1111.587280,1158.599609,1102.067627,1143.795044,1143.795044,33045521944
2020-04-09,1144.641968,1160.444580,1126.516724,1143.417358,1143.417358,33766833723
2020-04-10,1143.236938,1147.440552,1033.808228,1046.491699,1046.491699,30038824516
2020-04-11,1046.491699,1071.599854,1036.991089,1051.562378,1051.562378,27752142730
2020-04-12,1052.156372,1123.237061,1045.867798,1095.045532,1095.045532,31594424648
2020-04-13,1097.246704,1147.570923,1046.514160,1146.506592,1146.506592,35045565417
2020-04-14,1144.801147,1210.200317,1131.932129,1179.377930,1179.377930,39147681817
2020-04-15,1180.715088,1203.980469,1112.482300,1116.444214,1116.444214,32562331506
2020-04-16,1115.473999,1206.902344,1089.344116,1206.902344,1206.902344,36801822333
2020-04-17,1206.768921,1220.810913,1173.751343,1203.733887,1203.733887,30328298943
2020-04-18,1204.593506,1278.885986,1203.382935,1269.394409,1269.394409,36702172715
2020-04-19,1270.481689,1278.132446,1231.584106,1235.834595,1235.834595,30854434474
2020-04-20,1235.872681,1258.718872,1151.086426,1155.434814,1155.434814,30550636316
2020-04-21,1153.783203,1187.326172,1145.070923,1170.386719,1170.386719,30046565638
2020-04-22,1170.029419,1212.209595,1154.503296,1199.114380,1199.114380,30244614268
2020-04-23,1199.839844,1226.057495,1181.902710,1216.382202,1216.382202,33965532310
2020-04-24,1215.339111,1245.419189,1212.376953,1222.341064,1222.341064,28639611611
2020-04-25,1222.081543,1253.426392,1217.919800,1244.135986,1244.135986,27647666471
2020-04-26,1243.968994,1257.381226,1235.706909,1249.778442,1249.778442,30518430691
2020-04-27,1253.232056,1271.163208,1235.715942,1254.279541,1254.279541,29700538886
2020-04-28,1253.107422,1262.869141,1238.473999,1250.944702,1250.944702,27466429307
2020-04-29,1251.169800,1320.650024,1244.403320,1316.731934,1316.731934,34861793485
2020-04-30,1313.270508,1359.624146,1260.364502,1284.543945,1284.543945,37555726978
2020-05-01,1285.489990,1356.087769,1289.504395,1332.462769,1332.462769,34397433033
2020-05-02,1331.463257,1336.806274,1319.947998,1333.480835,1333.480835,29874024327
2020-05-03,1333.244751,1342.202271,1287.331421,1293.604980,1293.604980,28786405211
2020-05-04,1294.318970,1314.667603,1244.765869,1293.500977,1293.500977,29541120768
2020-05-05,1292.567383,1307.945801,1266.225220,1284.935059,1284.935059,27262544840
2020-05-06,1283.949829,1300.868164,1269.684082,1269.684082,1269.684082,27800622016
2020-05-07,1269.753784,1308.106934,1244.673340,1288.104980,1288.104980,31418767804
2020-05-08,1288.560181,1317.094360,1278.374878,1301.317627,1301.317627,28841772713
2020-05-09,1299.693359,1320.706543,1275.260010,1278.732666,1278.732666,27575705964
2020-05-10,1278.819458,1278.819458,1111.881348,1155.337646,1155.337646,32945269403
2020-05-11,1158.685059,1170.024292,1085.047241,1146.471313,1146.471313,30728872199
2020-05-12,1148.258057,1215.968140,1138.226196,1186.387451,1186.387451,29733674429
2020-05-13,1186.501709,1225.661743,1185.959351,1217.455566,1217.455566,27120665588
2020-05-14,1217.227539,1248.261841,1202.259033,1234.931885,1234.931885,29309559311
2020-05-15,1234.171753,1242.243408,1187.637451,1195.394653,1195.394653,25865665597
2020-05-16,1195.357910,1231.623413,1187.449097,1217.960938,1217.960938,25791608377
2020-05-17,1216.541260,1250.484619,1216.197266,1237.139771,1237.139771,24999272390
2020-05-18,1237.412109,1278.555664,1234.409058,1257.867920,1257.867920,25526974060
2020-05-19,1258.083984,1298.779663,1240.175659,1298.779663,1298.779663,26625624049
2020-05-20,1297.870117,1310.772461,1259.187744,1275.721436,1275.721436,23083653674
2020-05-21,1275.662354,1287.013916,1194.000854,1219.448364,1219.448364,21450138760
2020-05-22,1219.751343,1279.277222,1208.704224,1264.527466,1264.527466,23407802375
2020-05-23,1263.911621,1279.111694,1243.170532,1260.621338,1260.621338,21360064968
2020-05-24,1259.979004,1276.187012,1222.111816,1222.260864,1222.260864,19063275930
2020-05-25,1221.588013,1245.976196,1212.792114,1244.559814,1244.559814,22404707485
2020-05-26,1245.120605,1248.228149,1212.521362,1223.885254,1223.885254,19988830483
2020-05-27,1223.894531,1256.987061,1224.776001,1251.769287,1251.769287,21993609041
2020-05-28,1252.126587,1295.993042,1247.727539,1291.391724,1291.391724,23257435579
2020-05-29,1292.712646,1305.124390,1264.074951,1287.038330,1287.038330,22839046073
2020-05-30,1286.706665,1341.114990,1281.127319,1340.039673,1340.039673,24997505362
2020-05-31,1339.968140,1367.610718,1277.663208,1286.950928,1286.950928,23156429965
2020-06-01,1289.145508,1359.095947,1284.816895,1352.821655,1352.821655,25934765082
2020-06-02,1353.116943,1364.285889,1268.287231,1294.086426,1294.086426,21462585276
2020-06-03,1293.734985,1329.855835,1287.106812,1321.659424,1321.659424,20986259091
2020-06-04,1321.796143,1330.074951,1294.782715,1325.485840,1325.485840,18982554043
2020-06-05,1325.700684,1352.550903,1320.065796,1336.644287,1336.644287,20016477674
2020-06-06,1336.644287,1353.208130,1324.725098,1325.094116,1325.094116,18695470212
2020-06-07,1325.222046,1333.431274,1281.927246,1317.564331,1317.564331,17336765712
2020-06-08,1317.509888,1325.931763,1303.606567,1311.510132,1311.510132,15222116646
2020-06-09,1312.088379,1318.009888,1304.569214,1316.547852,1316.547852,15334323288
2020-06-10,1316.629395,1321.794189,1304.674072,1317.617920,1317.617920,16559137099
2020-06-11,1317.881104,1325.334473,1234.820801,1239.071411,1239.071411,16280942522
2020-06-12,1237.820068,1273.131348,1227.543213,1266.137817,1266.137817,16777702955
2020-06-13,1266.628418,1279.448853,1256.524292,1277.880493,1277.880493,16541426085
2020-06-14,1278.441040,1281.305664,1257.184326,1265.159058,1265.159058,15038646171
2020-06-15,1265.159058,1266.689941,1189.117065,1244.888550,1244.888550,15644974995
2020-06-16,1245.026245,1260.236816,1237.539673,1254.700806,1254.700806,15090691300
2020-06-17,1254.704956,1265.198608,1229.159058,1252.881104,1252.881104,14560457414
2020-06-18,1252.881104,1259.808594,1220.822998,1238.346802,1238.346802,13477761854
2020-06-19,1238.300537,1245.200195,1212.085571,1212.951050,1212.951050,12251451676
2020-06-20,1212.951050,1230.335938,1205.525879,1223.662476,1223.662476,12102914848
2020-06-21,1222.960571,1239.266357,1218.988525,1220.131104,1220.131104,11552596014
2020-06-22,1219.924805,1248.662964,1219.924805,1248.662964,1248.662964,13789524846
2020-06-23,1248.161865,1250.364502,1231.547485,1241.752319,1241.752319,12548730371
2020-06-24,1242.666992,1260.493286,1211.881958,1213.935669,1213.935669,12743208493
2020-06-25,1213.626221,1211.862427,1183.938599,1202.799072,1202.799072,10805971989
2020-06-26,1202.346436,1209.448853,1183.369873,1191.082275,1191.082275,10330727708
2020-06-27,1191.214233,1202.701416,1140.162354,1148.430298,1148.430298,11528407617
2020-06-28,1148.430298,1173.075562,1135.981812,1166.067993,1166.067993,12085437035
2020-06-29,1165.472168,1177.533569,1151.064575,1170.816406,1170.816406,12683097879
2020-06-30,1170.020874,1176.203003,1157.629028,1164.611694,1164.611694,11453191798
2020-07-01,1164.300049,1199.244385,1159.808838,1194.416016,1194.416016,12060607771
2020-07-02,1193.760010,1204.033691,1140.545410,1163.677490,1163.677490,11371290720
2020-07-03,1163.354248,1167.310913,1140.630859,1141.995361,1141.995361,10349941406
2020-07-04,1141.629150,1165.355591,1139.730225,1161.488037,1161.488037,10926853254
2020-07-05,1161.489258,1167.535034,1138.314453,1156.056396,1156.056396,10342685905
2020-07-06,1156.056396,1218.620605,1153.710815,1215.865356,1215.865356,12849874789
2020-07-07,1214.313110,1262.866089,1200.766479,1256.151123,1256.151123,14703347786
2020-07-08,1256.440308,1304.865967,1248.224731,1291.043091,1291.043091,15916080329
2020-07-09,1291.882324,1306.973633,1245.402588,1268.688477,1268.688477,13502630977
2020-07-10,1268.182373,1299.820679,1234.871216,1297.333252,1297.333252,13094301184
2020-07-11,1298.690186,1328.300049,1283.359863,1325.108521,1325.108521,14042273386
2020-07-12,1325.573120,1397.248901,1324.438354,1370.635742,1370.635742,16836748660
2020-07-13,1370.635742,1419.860962,1336.462769,1384.621094,1384.621094,19682306533
2020-07-14,1383.334106,1409.142456,1352.259766,1362.135986,1362.135986,15321347726
2020-07-15,1361.317505,1366.138306,1310.310913,1321.994873,1321.994873,12711968165
2020-07-16,1322.027466,1329.227661,1259.501465,1288.886841,1288.886841,14373919090
2020-07-17,1288.913208,1312.385620,1274.948364,1279.622559,1279.622559,11496655630
2020-07-18,1279.767700,1293.218018,1262.822632,1282.748535,1282.748535,11189877179
2020-07-19,1282.760620,1351.863281,1266.509033,1344.843750,1344.843750,15978845194
2020-07-20,1345.252563,1369.246094,1296.100464,1306.988037,1306.988037,15185073615
2020-07-21,1305.683472,1339.309204,1301.209106,1320.568481,1320.568481,14003319655
2020-07-22,1319.825806,1349.838135,1309.242798,1349.838135,1349.838135,14318404879
2020-07-23,1349.497314,1398.674805,1348.480225,1397.767212,1397.767212,16483354883
2020-07-24,1398.015381,1458.875122,1367.928101,1431.194702,1431.194702,18532384867
2020-07-25,1431.560181,1492.836426,1430.415283,1477.787231,1477.787231,19208565851
2020-07-26,1476.009888,1512.037720,1446.500000,1459.392944,1459.392944,18583994033
2020-07-27,1458.965942,1506.445313,1386.768433,1467.644531,1467.644531,24339669236
2020-07-28,1473.648560,1541.923096,1459.841797,1511.008789,1511.008789,21302417041
2020-07-29,1512.366089,1526.032349,1486.110840,1488.502441,1488.502441,15295354004
2020-07-30,1488.626831,1502.733398,1465.580688,1496.338257,1496.338257,14986490085
2020-07-31,1494.645386,1558.913330,1489.233521,1548.662109,1548.662109,17217473342
2020-08-01,1548.662109,1619.908813,1543.195923,1613.273071,1613.273071,19826751836
2020-08-02,1614.494507,1649.593384,1496.551392,1569.150269,1569.150269,22426760309
2020-08-03,1568.833618,1683.519043,1556.130493,1657.777100,1657.777100,19972160865
2020-08-04,1657.760376,1681.749756,1624.042114,1672.564331,1672.564331,18159774956
2020-08-05,1672.915771,1762.606567,1661.229980,1745.491577,1745.491577,25735794544
2020-08-06,1744.621094,1745.056274,1690.320679,1700.884277,1700.884277,18467817389
2020-08-07,1701.912720,1723.947876,1622.221191,1673.940552,1673.940552,24489156567
2020-08-08,1674.019653,1721.083130,1646.098755,1716.442505,1716.442505,17735480798
2020-08-09,1717.625366,1721.239502,1661.438843,1686.228027,1686.228027,16257521816
2020-08-10,1686.577881,1712.316040,1669.265015,1693.234131,1693.234131,17945142381
2020-08-11,1694.328613,1704.144409,1556.319336,1586.118896,1586.118896,23194296478
2020-08-12,1590.061157,1658.085327,1542.127319,1626.337158,1626.337158,19146758192
2020-08-13,1627.965332,1657.527222,1552.956909,1651.779541,1651.779541,22445791154
2020-08-14,1652.121216,1749.934570,1624.107788,1726.882324,1726.882324,26752026820
2020-08-15,1728.287231,1787.484375,1714.302734,1723.286255,1723.286255,20191786770
2020-08-16,1725.422485,1779.321289,1708.855835,1760.004272,1760.004272,20318560811
2020-08-17,1760.004272,1783.129883,1728.195679,1757.307251,1757.307251,19778506985
2020-08-18,1755.951294,1769.988770,1685.718262,1720.273071,1720.273071,19326739034
2020-08-19,1719.408569,1734.186523,1650.409424,1672.650513,1672.650513,16850272259
2020-08-20,1677.245972,1745.970215,1659.993530,1731.692627,1731.692627,18026573074
2020-08-21,1732.580322,1750.002441,1637.695679,1658.109985,1658.109985,18397678494
2020-08-22,1657.074341,1666.414185,1608.079102,1666.414185,1666.414185,15589294175
2020-08-23,1664.858276,1664.858276,1619.048706,1638.608276,1638.608276,13633613669
2020-08-24,1638.228882,1697.566528,1631.267212,1677.213013,1677.213013,14292219495
2020-08-25,1677.387939,1679.343750,1570.590332,1594.296875,1594.296875,17436895751
2020-08-26,1594.218262,1669.780884,1583.577271,1654.336060,1654.336060,18996931137
2020-08-27,1652.907349,1707.143921,1618.923828,1702.765259,1702.765259,21852436547
2020-08-28,1702.536621,1736.104370,1662.439209,1691.740967,1691.740967,19019741371
2020-08-29,1691.756348,1719.477417,1669.490845,1682.779907,1682.779907,15641977348
2020-08-30,1682.618042,1743.196777,1679.353394,1729.118286,1729.118286,16683634579
2020-08-31,1729.333618,1748.812866,1688.925049,1703.246582,1703.246582,15826668401
2020-09-01,1702.658936,1856.160156,1688.301392,1813.660034,1813.660034,32894532463
2020-09-02,1813.095703,1884.869263,1728.125854,1808.636841,1808.636841,42326698085
2020-09-03,1809.167847,1868.761475,1507.052002,1514.559448,1514.559448,42231370036
2020-09-04,1512.864990,1597.381958,1467.302124,1542.279785,1542.279785,35885039678
2020-09-05,1541.401855,1578.578613,1331.887573,1426.745728,1426.745728,29296211751
2020-09-06,1426.745728,1715.179443,1368.534424,1699.656372,1699.656372,54284884316
2020-09-07,1699.870972,1722.736816,1489.157959,1644.682007,1644.682007,40805327310
2020-09-08,1647.056519,1728.083496,1579.071411,1711.140015,1711.140015,40982975472
2020-09-09,1713.471680,1801.035889,1662.688843,1798.746094,1798.746094,33458223294
2020-09-10,1799.264038,1878.244873,1778.480347,1806.000366,1806.000366,33558604846
2020-09-11,1806.000366,1890.511719,1696.012207,1870.080811,1870.080811,30910789550
2020-09-12,1870.150757,2096.273438,1869.749634,2096.273438,2096.273438,50552372212
2020-09-13,2096.273438,2375.129639,2073.204834,2282.152344,2282.152344,84106697759
2020-09-14,2285.371826,2458.397949,2143.553223,2288.501465,2288.501465,74089038565
2020-09-15,2287.058350,2294.787109,1977.314697,2002.377563,2002.377563,63439014986
2020-09-16,2001.928955,2095.333740,1919.865845,2056.829346,2056.829346,48877679870
2020-09-17,2053.953857,2122.145264,1924.263428,1986.253052,1986.253052,37717432100
2020-09-18,1986.253052,2113.574219,1965.565308,2016.879883,2016.879883,35491131380
2020-09-19,2032.916870,2052.151855,1970.038330,2005.958496,2005.958496,24380918787
2020-09-20,2005.868042,2011.479614,1858.418457,1940.747070,1940.747070,25237048864
2020-09-21,1943.504639,1960.942749,1660.104492,1712.051758,1712.051758,34031016305
2020-09-22,1706.189331,1801.450684,1681.093872,1771.482788,1771.482788,24992837239
2020-09-23,1767.483398,1782.298462,1674.888916,1686.431274,1686.431274,32959353386
2020-09-24,1686.137207,1818.845703,1674.196045,1819.638550,1819.638550,35183368487
2020-09-25,1817.531616,1848.052490,1760.782715,1817.679321,1817.679321,32618212409
2020-09-26,1819.062134,1949.288330,1808.935913,1932.488037,1932.488037,36173754272
2020-09-27,1931.854980,1981.606201,1897.208740,1930.870361,1930.870361,32114995185
2020-09-28,1933.579224,2045.328125,1907.857788,1990.152100,1990.152100,39118466976
2020-09-29,1990.932739,2138.186035,1989.888794,2126.491943,2126.491943,45154133697
2020-09-30,2129.011719,2173.657471,2067.068604,2153.908936,2153.908936,41662083500
